"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20190819","경원선","1017","신이문","10147","9176","20190822"
"20190819","경원선","1016","외대앞","9458","8903","20190822"
"20190819","경원선","1014","청량리(서울시립대입구)","16976","18221","20190822"
"20190819","경원선","1013","왕십리(성동구청)","16549","18493","20190822"
"20190819","경원선","1012","응봉","2102","1830","20190822"
"20190819","경원선","1011","옥수","44","37","20190822"
"20190819","경원선","1010","한남","5055","4806","20190822"
"20190819","경원선","1009","서빙고","2071","1904","20190822"
"20190819","경원선","1008","이촌(국립중앙박물관)","4493","3435","20190822"
"20190819","경부선","1750","광명","3727","2909","20190822"
"20190819","경부선","1749","서동탄","1885","1571","20190822"
"20190819","경부선","1729","당정","7273","7000","20190822"
"20190819","경부선","1728","천안","6110","6173","20190822"
"20190819","경부선","1727","두정","5128","5337","20190822"
"20190819","경부선","1726","직산","1041","1061","20190822"
"20190819","경부선","1725","성환","3705","3916","20190822"
"20190819","경부선","1724","평택","13075","12837","20190822"
"20190819","경부선","1723","지제","2847","2621","20190822"
"20190819","경부선","1722","서정리","5158","5120","20190822"
"20190819","경부선","1721","송탄","4828","4787","20190822"
"20190819","경부선","1720","진위","1901","1697","20190822"
"20190819","경부선","1719","오산","9824","9861","20190822"
"20190819","경부선","1718","오산대","3061","2910","20190822"
"20190819","경부선","1717","세마","3088","2765","20190822"
"20190819","경부선","1716","병점","15412","15411","20190822"
"20190819","경부선","1715","세류","3867","3696","20190822"
"20190819","경부선","1714","독산","18912","20003","20190822"
"20190819","경부선","1713","수원","41993","44375","20190822"
"20190819","경부선","1712","화서","8849","8748","20190822"
"20190819","경부선","1711","성균관대","15829","15796","20190822"
"20190819","경부선","1710","의왕","10432","10199","20190822"
"20190819","경부선","1709","군포","8374","8363","20190822"
"20190819","경부선","1708","금정","28569","29099","20190822"
"20190819","경부선","1707","명학","10559","10602","20190822"
"20190819","경부선","1706","안양","25176","24988","20190822"
"20190819","경부선","1705","관악","8592","8191","20190822"
"20190819","경부선","1704","석수","12359","10702","20190822"
"20190819","경부선","1703","금천구청","13276","12906","20190822"
"20190819","경부선","1702","가산디지털단지","20371","23180","20190822"
"20190819","경부선","1701","구로","22390","22256","20190822"
"20190819","경부선","1032","신길","10968","9049","20190822"
"20190819","경부선","1007","신도림","4690","4680","20190822"
"20190819","경부선","1006","영등포","45946","48028","20190822"
"20190819","경부선","1005","대방","15750","15889","20190822"
"20190819","경부선","1004","노량진","11453","10856","20190822"
"20190819","경부선","1003","용산","40712","42514","20190822"
"20190819","경부선","1002","남영","11396","11991","20190822"
"20190819","경부선","1001","서울역","7470","1671","20190822"
"20190819","경강선","1511","여주","2081","2042","20190822"
"20190819","경강선","1510","세종대왕릉","304","322","20190822"
"20190819","경강선","1509","부발","1755","1668","20190822"
"20190819","경강선","1508","이천","2874","2987","20190822"
"20190819","경강선","1507","신둔도예촌","1250","1211","20190822"
"20190819","경강선","1506","곤지암","2055","2104","20190822"
"20190819","경강선","1505","초월","2940","2833","20190822"
"20190819","경강선","1504","경기광주","7641","7271","20190822"
"20190819","경의선","1252","신촌","1019","1358","20190822"
"20190819","경의선","1261","효창공원앞","3252","3547","20190822"
"20190819","경의선","1262","공덕","4083","3597","20190822"
"20190819","경의선","1263","서강대","2380","2405","20190822"
"20190819","경의선","1264","홍대입구","1834","2070","20190822"
"20190819","경의선","1265","가좌","5831","5407","20190822"
"20190819","경의선","1266","디지털미디어시티","2507","2361","20190822"
"20190819","경의선","1267","수색","2672","2614","20190822"
"20190819","경의선","1268","화전","1815","1621","20190822"
"20190819","경의선","1269","강매","3250","2698","20190822"
"20190819","경의선","1270","행신","8625","8464","20190822"
"20190819","경의선","1271","능곡","4080","3646","20190822"
"20190819","경의선","1272","곡산","684","705","20190822"
"20190819","경의선","1273","백마","7579","7201","20190822"
"20190819","경의선","1274","풍산","6010","5527","20190822"
"20190819","경의선","1275","일산","10356","9923","20190822"
"20190819","경의선","1276","탄현","8747","8309","20190822"
"20190819","경의선","1277","야당","5815","5589","20190822"
"20190819","경의선","1278","운정","6739","6271","20190822"
"20190819","경의선","1279","금릉","5121","5099","20190822"
"20190819","경의선","1280","금촌","7514","7355","20190822"
"20190819","경의선","1282","월롱","2345","2181","20190822"
"20190819","경의선","1283","파주","1583","975","20190822"
"20190819","경의선","1284","문산","6927","6608","20190822"
"20190819","경인선","1801","개봉","25224","25427","20190822"
"20190819","경인선","1802","오류동","13659","12761","20190822"
"20190819","경인선","1803","역곡","32336","31507","20190822"
"20190819","경인선","1804","부천","40460","40208","20190822"
"20190819","경인선","1805","송내","34692","34323","20190822"
"20190819","경인선","1806","부평","37570","39750","20190822"
"20190819","경인선","1807","백운","9443","9293","20190822"
"20190819","경인선","1808","동암","19067","18767","20190822"
"20190819","경인선","1809","주안","23479","21213","20190822"
"20190819","경인선","1810","제물포","11921","11245","20190822"
"20190819","경인선","1811","동인천","17694","16715","20190822"
"20190819","경인선","1812","인천","4162","3245","20190822"
"20190819","경인선","1813","구일","7122","7388","20190822"
"20190819","경인선","1814","소사","11090","10533","20190822"
"20190819","경인선","1815","부개","10231","9666","20190822"
"20190819","경인선","1816","간석","7203","6829","20190822"
"20190819","경인선","1817","도원","3547","3669","20190822"
"20190819","경인선","1821","온수(성공회대입구)","8173","8097","20190822"
"20190819","경인선","1822","중동","10914","10166","20190822"
"20190819","경인선","1823","도화","4637","4156","20190822"
"20190819","경춘선","1311","신내","873","936","20190822"
"20190819","경춘선","1312","갈매","2999","2586","20190822"
"20190819","경춘선","1313","별내","2872","2754","20190822"
"20190819","경춘선","1314","퇴계원","4044","3770","20190822"
"20190819","경춘선","1315","사릉","3826","3675","20190822"
"20190819","경춘선","1316","금곡","1860","1764","20190822"
"20190819","경춘선","1317","평내호평","6684","6511","20190822"
"20190819","경춘선","1318","천마산","1787","1590","20190822"
"20190819","경춘선","1319","마석","4319","4255","20190822"
"20190819","경춘선","1320","대성리","764","1084","20190822"
"20190819","경춘선","1321","청평","2801","3121","20190822"
"20190819","경춘선","1322","상천","342","327","20190822"
"20190819","경춘선","1323","가평","3177","3970","20190822"
"20190819","경춘선","1324","굴봉산","165","162","20190822"
"20190819","경춘선","1325","백양리","108","96","20190822"
"20190819","경춘선","1326","강촌","503","506","20190822"
"20190819","경춘선","1327","김유정","346","381","20190822"
"20190819","경춘선","1328","남춘천","2860","2842","20190822"
"20190819","경춘선","1329","춘천","1772","1658","20190822"
"20190819","공항철도 1호선","4201","서울역","13499","11487","20190822"
"20190819","공항철도 1호선","4202","공덕","2658","3329","20190822"
"20190819","공항철도 1호선","4203","홍대입구","11877","11306","20190822"
"20190819","공항철도 1호선","4204","디지털미디어시티","14311","12759","20190822"
"20190819","공항철도 1호선","4206","마곡나루","6463","5747","20190822"
"20190819","공항철도 1호선","4207","김포공항","12537","7836","20190822"
"20190819","공항철도 1호선","4208","계양","12165","11053","20190822"
"20190819","공항철도 1호선","4209","검암","8845","8583","20190822"
"20190819","공항철도 1호선","4210","청라국제도시","7325","6967","20190822"
"20190819","공항철도 1호선","4211","운서","7627","7928","20190822"
"20190819","공항철도 1호선","4212","공항화물청사","2736","3049","20190822"
"20190819","공항철도 1호선","4213","인천공항1터미널","18847","18129","20190822"
"20190819","공항철도 1호선","4215","인천공항2터미널","6658","5544","20190822"
"20190819","공항철도 1호선","4217","영종","2920","3060","20190822"
"20190819","과천선","1450","선바위","10000","8389","20190822"
"20190819","과천선","1451","경마공원","1039","991","20190822"
"20190819","과천선","1452","대공원","2732","2863","20190822"
"20190819","과천선","1453","과천","5686","5071","20190822"
"20190819","과천선","1454","정부과천청사","12345","12210","20190822"
"20190819","과천선","1455","인덕원","27344","27920","20190822"
"20190819","과천선","1456","평촌","20309","20118","20190822"
"20190819","과천선","1457","범계","30645","29865","20190822"
"20190819","분당선","1023","선릉","13701","22720","20190822"
"20190819","분당선","1024","한티","15449","16509","20190822"
"20190819","분당선","1025","도곡","7841","8080","20190822"
"20190819","분당선","1026","구룡","1992","1899","20190822"
"20190819","분당선","1027","개포동","3547","3641","20190822"
"20190819","분당선","1028","대모산입구","3959","3641","20190822"
"20190819","분당선","1030","수서","15716","16226","20190822"
"20190819","분당선","1846","수원","9249","6337","20190822"
"20190819","분당선","1847","서울숲","9243","9226","20190822"
"20190819","분당선","1848","압구정로데오","16907","18761","20190822"
"20190819","분당선","1849","강남구청","10438","12152","20190822"
"20190819","분당선","1850","선정릉","9173","9807","20190822"
"20190819","분당선","1851","가천대","7027","8352","20190822"
"20190819","분당선","1852","태평","15504","14929","20190822"
"20190819","분당선","1853","모란","28701","29727","20190822"
"20190819","분당선","1854","야탑","31523","32855","20190822"
"20190819","분당선","1855","서현","30342","30958","20190822"
"20190819","분당선","1856","수내","15070","15065","20190822"
"20190819","분당선","1857","정자","18825","20050","20190822"
"20190819","분당선","1858","미금","19813","21544","20190822"
"20190819","분당선","1859","오리","14077","11920","20190822"
"20190819","분당선","1860","이매","6647","6107","20190822"
"20190819","분당선","1861","보정","3167","2638","20190822"
"20190819","분당선","1862","죽전","15023","16607","20190822"
"20190819","분당선","1863","구성","5594","5595","20190822"
"20190819","분당선","1864","신갈","5608","5317","20190822"
"20190819","분당선","1865","기흥","11283","10652","20190822"
"20190819","분당선","1866","상갈","6321","5912","20190822"
"20190819","분당선","1867","청명","4800","4582","20190822"
"20190819","분당선","1868","영통","9621","10045","20190822"
"20190819","분당선","1869","망포","15228","14161","20190822"
"20190819","분당선","1870","매탄권선","4907","4680","20190822"
"20190819","분당선","1871","수원시청","12599","13558","20190822"
"20190819","분당선","1872","매교","2932","2972","20190822"
"20190819","수인선","1878","달월","86","66","20190822"
"20190819","수인선","1879","월곶","2499","2349","20190822"
"20190819","수인선","1880","소래포구","4718","4452","20190822"
"20190819","수인선","1881","인천논현","6547","6726","20190822"
"20190819","수인선","1882","호구포","4071","4139","20190822"
"20190819","수인선","1883","남동인더스파크","2469","2828","20190822"
"20190819","수인선","1884","원인재","4707","4810","20190822"
"20190819","수인선","1885","연수","5298","5285","20190822"
"20190819","수인선","1886","송도","2910","2658","20190822"
"20190819","수인선","1888","인하대","5806","5399","20190822"
"20190819","수인선","1889","숭의","4253","3938","20190822"
"20190819","수인선","1890","신포","2033","2033","20190822"
"20190819","수인선","1891","인천","1214","2086","20190822"
"20190819","안산선","1751","산본","19340","20533","20190822"
"20190819","안산선","1752","대야미","4952","4591","20190822"
"20190819","안산선","1753","반월","5170","4902","20190822"
"20190819","안산선","1754","상록수","20862","20451","20190822"
"20190819","안산선","1755","한대앞","8768","8679","20190822"
"20190819","안산선","1756","중앙","17979","18664","20190822"
"20190819","안산선","1757","고잔","9374","8967","20190822"
"20190819","안산선","1758","초지","4288","4297","20190822"
"20190819","안산선","1759","안산","14985","13286","20190822"
"20190819","안산선","1760","신길온천","1795","1630","20190822"
"20190819","안산선","1761","정왕","7763","8631","20190822"
"20190819","안산선","1762","오이도","10838","10109","20190822"
"20190819","안산선","1763","수리산","4841","3805","20190822"
"20190819","우이신설선","4701","북한산우이","2667","2477","20190822"
"20190819","우이신설선","4702","솔밭공원","2654","2681","20190822"
"20190819","우이신설선","4703","4.19민주묘지","2939","2849","20190822"
"20190819","일산선","1957","주엽","11532","11847","20190822"
"20190819","일산선","1958","대화","17054","13081","20190822"
"20190819","장항선","1401","봉명","1652","1640","20190822"
"20190819","장항선","1402","쌍용(나사렛대)","2434","2306","20190822"
"20190819","장항선","1403","아산","2914","2657","20190822"
"20190819","장항선","1405","배방","1101","1000","20190822"
"20190819","장항선","1407","온양온천","5841","5867","20190822"
"20190819","장항선","1408","신창(순천향대)","1395","1539","20190822"
"20190819","중앙선","1015","회기","28473","27863","20190822"
"20190819","중앙선","1201","중랑","6352","5878","20190822"
"20190819","경강선","1502","이매","1256","1051","20190822"
"20190819","경강선","1501","판교","4704","4607","20190822"
"20190819","9호선2~3단계","4138","중앙보훈병원","9221","8461","20190822"
"20190819","9호선2~3단계","4137","둔촌오륜","1163","993","20190822"
"20190819","9호선2~3단계","4136","올림픽공원(한국체대)","5504","5629","20190822"
"20190819","9호선2~3단계","4135","한성백제","2329","2055","20190822"
"20190819","9호선2~3단계","4134","송파나루","4136","4370","20190822"
"20190819","9호선2~3단계","4133","석촌","7279","6199","20190822"
"20190819","9호선2~3단계","4132","석촌고분","5410","5446","20190822"
"20190819","9호선2~3단계","4131","삼전","5972","5823","20190822"
"20190819","중앙선","1202","상봉(시외버스터미널)","6585","6286","20190822"
"20190819","중앙선","1203","망우","8618","8221","20190822"
"20190819","중앙선","1204","양원","1961","2178","20190822"
"20190819","중앙선","1205","구리","15445","15296","20190822"
"20190819","중앙선","1206","도농","11333","9935","20190822"
"20190819","중앙선","1207","양정","1009","862","20190822"
"20190819","중앙선","1208","덕소","6680","6455","20190822"
"20190819","9호선2~3단계","4130","종합운동장","4887","4545","20190822"
"20190819","9호선2~3단계","4129","봉은사","18031","17957","20190822"
"20190819","9호선2~3단계","4128","삼성중앙","6916","7212","20190822"
"20190819","9호선2~3단계","4127","선정릉","9709","10662","20190822"
"20190819","9호선2~3단계","4126","언주","10146","10240","20190822"
"20190819","9호선","4125","신논현","36039","36560","20190822"
"20190819","5호선","2520","신정(은행정)","14551","10152","20190822"
"20190819","5호선","2519","까치산","32854","31291","20190822"
"20190819","5호선","2518","화곡","33002","30662","20190822"
"20190819","5호선","2517","우장산","17464","17306","20190822"
"20190819","5호선","2516","발산","20138","20489","20190822"
"20190819","5호선","2515","마곡","7546","6899","20190822"
"20190819","5호선","2514","송정","9721","9289","20190822"
"20190819","5호선","2513","김포공항","8582","7462","20190822"
"20190819","5호선","2512","개화산","6614","6209","20190822"
"20190819","4호선","0434","남태령","1617","1368","20190822"
"20190819","4호선","0433","사당","29298","25097","20190822"
"20190819","4호선","0432","총신대입구(이수)","23027","25018","20190822"
"20190819","4호선","0431","동작(현충원)","2663","2781","20190822"
"20190819","4호선","0430","이촌(국립중앙박물관)","9637","10499","20190822"
"20190819","4호선","0429","신용산","18006","19008","20190822"
"20190819","4호선","0428","삼각지","5213","5794","20190822"
"20190819","4호선","0427","숙대입구(갈월)","16519","15977","20190822"
"20190819","경강선","1503","삼동","2511","2121","20190822"
"20190819","4호선","0426","서울역","14841","23264","20190822"
"20190819","9호선","4124","사평","3641","3623","20190822"
"20190819","9호선","4123","고속터미널","13443","19424","20190822"
"20190819","9호선","4122","신반포","3325","3312","20190822"
"20190819","9호선","4121","구반포","3351","3573","20190822"
"20190819","9호선","4120","동작(현충원)","2052","1590","20190822"
"20190819","9호선","4119","흑석(중앙대입구)","9480","9876","20190822"
"20190819","9호선","4118","노들","4999","4434","20190822"
"20190819","9호선","4117","노량진","29607","30109","20190822"
"20190819","9호선","4116","샛강","5871","6257","20190822"
"20190819","9호선","4115","여의도","26586","26325","20190822"
"20190819","9호선","4114","국회의사당","18767","19338","20190822"
"20190819","9호선","4113","당산","20620","20462","20190822"
"20190819","9호선","4112","선유도","7985","7985","20190822"
"20190819","9호선","4111","신목동","4428","3967","20190822"
"20190819","9호선","4110","염창","18629","18168","20190822"
"20190819","9호선","4109","등촌","11935","12220","20190822"
"20190819","9호선","4108","증미","7609","7744","20190822"
"20190819","9호선","4107","가양","22528","21847","20190822"
"20190819","9호선","4106","양천향교","9965","10123","20190822"
"20190819","9호선","4105","마곡나루","10334","10558","20190822"
"20190819","9호선","4104","신방화","7981","7824","20190822"
"20190819","9호선","4103","공항시장","3148","3651","20190822"
"20190819","9호선","4102","김포공항","9411","12678","20190822"
"20190819","9호선","4101","개화","8128","5174","20190822"
"20190819","8호선","2827","모란","6484","4924","20190822"
"20190819","8호선","2826","수진","6191","5686","20190822"
"20190819","8호선","2825","신흥","5300","5568","20190822"
"20190819","8호선","2824","단대오거리","11737","11214","20190822"
"20190819","8호선","2823","남한산성입구(성남법원.검찰청)","15159","13662","20190822"
"20190819","8호선","2822","산성","6393","6335","20190822"
"20190819","8호선","2821","복정","11623","9667","20190822"
"20190819","8호선","2820","장지","19368","18824","20190822"
"20190819","8호선","2819","문정","22920","23921","20190822"
"20190819","8호선","2818","가락시장","8502","9422","20190822"
"20190819","8호선","2817","송파","10515","9760","20190822"
"20190819","8호선","2816","석촌","8825","10149","20190822"
"20190819","8호선","2815","잠실(송파구청)","15660","17962","20190822"
"20190819","8호선","2814","몽촌토성(평화의문)","6171","6422","20190822"
"20190819","8호선","2813","강동구청","11865","12193","20190822"
"20190819","8호선","2812","천호(풍납토성)","19148","21366","20190822"
"20190819","8호선","2811","암사","20669","18271","20190822"
"20190819","7호선","2761","부평구청","13091","10530","20190822"
"20190819","7호선","2760","굴포천","9873","10340","20190822"
"20190819","7호선","2759","삼산체육관","5668","5006","20190822"
"20190819","7호선","2758","상동","15085","15674","20190822"
"20190819","7호선","2757","부천시청","13189","13072","20190822"
"20190819","7호선","2756","신중동","16155","15946","20190822"
"20190819","7호선","2755","춘의","10545","10392","20190822"
"20190819","7호선","2754","부천종합운동장","5324","4424","20190822"
"20190819","7호선","2753","까치울","7989","7739","20190822"
"20190819","7호선","2752","온수(성공회대입구)","11986","11446","20190822"
"20190819","7호선","2751","천왕","11033","10227","20190822"
"20190819","7호선","2750","광명사거리","27818","26967","20190822"
"20190819","7호선","2749","철산","25519","25951","20190822"
"20190819","7호선","2748","가산디지털단지","48673","49048","20190822"
"20190819","7호선","2747","남구로","18489","19335","20190822"
"20190819","7호선","2746","대림(구로구청)","10557","10437","20190822"
"20190819","7호선","2745","신풍","12671","11950","20190822"
"20190819","7호선","2744","보라매","10681","10945","20190822"
"20190819","7호선","2743","신대방삼거리","18686","17965","20190822"
"20190819","7호선","2742","장승배기","12045","11806","20190822"
"20190819","7호선","2741","상도","12191","11881","20190822"
"20190819","7호선","2740","숭실대입구(살피재)","14257","14282","20190822"
"20190819","7호선","2739","남성","12968","12009","20190822"
"20190819","7호선","2738","이수","18319","18241","20190822"
"20190819","7호선","2737","내방","15862","16381","20190822"
"20190819","7호선","2736","고속터미널","22206","17801","20190822"
"20190819","7호선","2735","반포","7228","7072","20190822"
"20190819","7호선","2734","논현","22612","24391","20190822"
"20190819","7호선","2733","학동","25291","27085","20190822"
"20190819","7호선","2732","강남구청","16693","18660","20190822"
"20190819","7호선","2731","청담","22466","25160","20190822"
"20190819","7호선","2730","뚝섬유원지","10409","9788","20190822"
"20190819","7호선","2729","건대입구","15495","16637","20190822"
"20190819","7호선","2728","어린이대공원(세종대)","13126","12617","20190822"
"20190819","7호선","2727","군자(능동)","16036","12598","20190822"
"20190819","7호선","2726","중곡","11130","10230","20190822"
"20190819","7호선","2725","용마산","6828","6329","20190822"
"20190819","7호선","2724","사가정","17039","17074","20190822"
"20190819","7호선","2723","면목","16854","16460","20190822"
"20190819","7호선","2722","상봉(시외버스터미널)","18556","17443","20190822"
"20190819","7호선","2721","중화","12522","12296","20190822"
"20190819","7호선","2720","먹골","11219","11026","20190822"
"20190819","7호선","2719","태릉입구","9104","8691","20190822"
"20190819","7호선","2718","공릉(서울과학기술대)","13491","13415","20190822"
"20190819","7호선","2717","하계","20839","19388","20190822"
"20190819","7호선","2716","중계","16929","15800","20190822"
"20190819","7호선","2715","노원","23457","24746","20190822"
"20190819","7호선","2714","마들","13246","12533","20190822"
"20190819","7호선","2713","수락산","14580","14467","20190822"
"20190819","7호선","2712","도봉산","10069","11400","20190822"
"20190819","7호선","2711","장암","2888","964","20190822"
"20190819","6호선","2648","봉화산(서울의료원)","11046","10001","20190822"
"20190819","6호선","2647","화랑대(서울여대입구)","13544","10328","20190822"
"20190819","6호선","2646","태릉입구","5944","6670","20190822"
"20190819","6호선","2645","석계","13871","14388","20190822"
"20190819","6호선","2644","돌곶이","9918","9387","20190822"
"20190819","6호선","2643","상월곡(한국과학기술연구원)","6819","6236","20190822"
"20190819","6호선","2642","월곡(동덕여대)","13327","12839","20190822"
"20190819","6호선","2641","고려대(종암)","9567","9038","20190822"
"20190819","6호선","2640","안암(고대병원앞)","12810","12898","20190822"
"20190819","6호선","2639","보문","8087","7379","20190822"
"20190819","6호선","2638","창신","4110","3352","20190822"
"20190819","6호선","2637","동묘앞","9495","9781","20190822"
"20190819","6호선","2636","신당","9657","10531","20190822"
"20190819","6호선","2635","청구","4313","4677","20190822"
"20190819","6호선","2634","약수","4484","4356","20190822"
"20190819","6호선","2633","버티고개","2610","2510","20190822"
"20190819","6호선","2632","한강진","8098","9317","20190822"
"20190819","6호선","2631","이태원","14271","14920","20190822"
"20190819","6호선","2630","녹사평(용산구청)","5535","5363","20190822"
"20190819","6호선","2629","삼각지","6134","5183","20190822"
"20190819","6호선","2628","효창공원앞","7514","6865","20190822"
"20190819","6호선","2627","공덕","21150","20778","20190822"
"20190819","6호선","2626","대흥(서강대앞)","9542","10070","20190822"
"20190819","6호선","2625","광흥창(서강)","10994","10707","20190822"
"20190819","6호선","2624","상수","10011","11010","20190822"
"20190819","6호선","2623","합정","15133","13711","20190822"
"20190819","6호선","2622","망원","15021","15943","20190822"
"20190819","6호선","2621","마포구청","16069","14237","20190822"
"20190819","6호선","2620","월드컵경기장(성산)","5342","5698","20190822"
"20190819","6호선","2619","디지털미디어시티","15048","16729","20190822"
"20190819","6호선","2618","증산(명지대앞)","11414","10828","20190822"
"20190819","6호선","2617","새절(신사)","14632","13685","20190822"
"20190819","6호선","2616","구산","8802","6706","20190822"
"20190819","6호선","2614","독바위","3224","3278","20190822"
"20190819","6호선","2613","불광","5057","5252","20190822"
"20190819","6호선","2612","역촌","4610","5248","20190822"
"20190819","6호선","2611","응암","19460","19375","20190822"
"20190819","5호선","2561","마천","5738","5686","20190822"
"20190819","5호선","2560","거여","8760","8112","20190822"
"20190819","5호선","2559","개롱","7720","7804","20190822"
"20190819","5호선","2558","오금","4295","4265","20190822"
"20190819","5호선","2557","방이","7830","8198","20190822"
"20190819","5호선","2556","올림픽공원(한국체대)","4926","4396","20190822"
"20190819","5호선","2555","둔촌동","9459","9629","20190822"
"20190819","5호선","2554","상일동","14125","11605","20190822"
"20190819","5호선","2553","고덕","11151","10960","20190822"
"20190819","5호선","2552","명일","9535","9946","20190822"
"20190819","5호선","2551","굽은다리(강동구민회관앞)","10361","9744","20190822"
"20190819","5호선","2550","길동","8362","8668","20190822"
"20190819","5호선","2549","강동","22355","19864","20190822"
"20190819","5호선","2548","천호(풍납토성)","20355","21532","20190822"
"20190819","5호선","2547","광나루(장신대)","14910","13471","20190822"
"20190819","5호선","2546","아차산(어린이대공원후문)","16007","15245","20190822"
"20190819","5호선","2545","군자(능동)","11717","12945","20190822"
"20190819","5호선","2544","장한평","20285","20233","20190822"
"20190819","5호선","2543","답십리","17838","16196","20190822"
"20190819","5호선","2542","마장","6760","6344","20190822"
"20190819","5호선","2541","왕십리(성동구청)","5409","5985","20190822"
"20190819","5호선","2540","행당","9490","8434","20190822"
"20190819","5호선","2539","신금호","7253","7404","20190822"
"20190819","5호선","2538","청구","4570","4296","20190822"
"20190819","5호선","2537","동대문역사문화공원","3479","3961","20190822"
"20190819","5호선","2536","을지로4가","6406","6571","20190822"
"20190819","5호선","2535","종로3가","16835","16098","20190822"
"20190819","5호선","2534","광화문(세종문화회관)","37525","39429","20190822"
"20190819","5호선","2533","서대문","20850","21598","20190822"
"20190819","5호선","2532","충정로(경기대입구)","5147","5303","20190822"
"20190819","5호선","2531","애오개","8464","8378","20190822"
"20190819","5호선","2530","공덕","16526","17572","20190822"
"20190819","5호선","2529","마포","16052","16566","20190822"
"20190819","5호선","2528","여의나루","12778","13041","20190822"
"20190819","5호선","2527","여의도","28767","31125","20190822"
"20190819","5호선","2526","신길","3871","4398","20190822"
"20190819","5호선","2525","영등포시장","10547","11017","20190822"
"20190819","5호선","2524","영등포구청","4191","4273","20190822"
"20190819","5호선","2523","양평","7832","7616","20190822"
"20190819","5호선","2522","오목교(목동운동장앞)","25829","28509","20190822"
"20190819","중앙선","1209","도심","3017","2394","20190822"
"20190819","중앙선","1210","팔당","785","779","20190822"
"20190819","중앙선","1211","운길산","767","682","20190822"
"20190819","중앙선","1212","양수","2140","2174","20190822"
"20190819","중앙선","1213","신원","231","190","20190822"
"20190819","중앙선","1214","국수","730","781","20190822"
"20190819","중앙선","1215","아신","672","662","20190822"
"20190819","중앙선","1216","오빈","338","299","20190822"
"20190819","2호선","0224","서초","25990","25936","20190822"
"20190819","5호선","2511","방화","8167","7800","20190822"
"20190819","우이신설선","4704","가오리","4605","4437","20190822"
"20190819","우이신설선","4705","화계","3719","3531","20190822"
"20190819","우이신설선","4706","삼양","2235","2403","20190822"
"20190819","우이신설선","4707","삼양사거리","2780","2808","20190822"
"20190819","우이신설선","4708","솔샘","6231","5897","20190822"
"20190819","우이신설선","4709","북한산보국문","6160","5703","20190822"
"20190819","우이신설선","4710","정릉","4532","4176","20190822"
"20190819","우이신설선","4711","성신여대입구(돈암)","3692","4102","20190822"
"20190819","우이신설선","4712","보문","1661","1734","20190822"
"20190819","우이신설선","4713","신설동","2178","2211","20190822"
"20190819","일산선","1948","원흥","9722","9142","20190822"
"20190819","일산선","1950","삼송","19088","18234","20190822"
"20190819","일산선","1951","원당","12945","12251","20190822"
"20190819","일산선","1952","화정","21300","21810","20190822"
"20190819","일산선","1953","대곡","1809","1394","20190822"
"20190819","일산선","1954","백석","12210","12358","20190822"
"20190819","일산선","1955","마두","9408","9785","20190822"
"20190819","일산선","1956","정발산","8513","8893","20190822"
"20190819","4호선","0425","회현(남대문시장)","33279","35378","20190822"
"20190819","4호선","0424","명동","35353","38244","20190822"
"20190819","4호선","0423","충무로","33447","34932","20190822"
"20190819","4호선","0422","동대문역사문화공원","23095","20705","20190822"
"20190819","4호선","0421","동대문","28069","28172","20190822"
"20190819","4호선","0420","혜화","38697","39526","20190822"
"20190819","4호선","0419","한성대입구(삼선교)","16163","15299","20190822"
"20190819","4호선","0418","성신여대입구(돈암)","24168","23326","20190822"
"20190819","4호선","0417","길음","23650","22559","20190822"
"20190819","4호선","0416","미아사거리","31864","30704","20190822"
"20190819","4호선","0415","미아(서울사이버대학)","18249","17183","20190822"
"20190819","4호선","0414","수유(강북구청)","40218","39776","20190822"
"20190819","4호선","0413","쌍문","33126","31567","20190822"
"20190819","4호선","0412","창동","30838","32589","20190822"
"20190819","4호선","0411","노원","23219","25586","20190822"
"20190819","4호선","0410","상계","22519","20150","20190822"
"20190819","4호선","0409","당고개","14032","13086","20190822"
"20190819","3호선","0342","오금","7456","6551","20190822"
"20190819","3호선","0341","경찰병원","9254","9400","20190822"
"20190819","3호선","0340","가락시장","10934","10576","20190822"
"20190819","3호선","0339","수서","19330","19531","20190822"
"20190819","3호선","0338","일원","11682","12032","20190822"
"20190819","3호선","0337","대청","11947","10621","20190822"
"20190819","3호선","0336","학여울","2113","2119","20190822"
"20190819","3호선","0335","대치","13421","13494","20190822"
"20190819","5호선","2521","목동","20419","23001","20190822"
"20190819","3호선","0334","도곡","6292","6349","20190822"
"20190819","3호선","0333","매봉","13374","12694","20190822"
"20190819","3호선","0332","양재(서초구청)","43733","48033","20190822"
"20190819","3호선","0331","남부터미널(예술의전당)","36558","37283","20190822"
"20190819","3호선","0330","교대(법원.검찰청)","17331","11272","20190822"
"20190819","3호선","0329","고속터미널","52358","48367","20190822"
"20190819","3호선","0328","잠원","7145","6942","20190822"
"20190819","3호선","0327","신사","35283","38339","20190822"
"20190819","3호선","0326","압구정","36185","38949","20190822"
"20190819","3호선","0325","옥수","10621","11098","20190822"
"20190819","3호선","0324","금호","9341","8731","20190822"
"20190819","3호선","0323","약수","15823","15311","20190822"
"20190819","3호선","0322","동대입구","9680","10617","20190822"
"20190819","3호선","0321","충무로","1","0","20190822"
"20190819","3호선","0320","을지로3가","13141","13807","20190822"
